code,date,codeOpen ($),codeClose ($),codeVolume
ACT,2022-02-02,21.530000686645508,21.639999389648438,200900.0
ACT,2022-02-03,21.700000762939453,21.25,173900.0
ACTD,2022-02-02,9.890000343322754,9.850000381469727,441400.0
ACTD,2022-02-03,9.859999656677246,9.890000343322754,237500.0
ACTDU,2022-02-02,10.109999656677246,10.109999656677246,1800.0
ACTDU,2022-02-03,10.109999656677246,10.109999656677246,0.0
ACTDW,2022-02-03,1.309999942779541,1.4800000190734863,22.0
ACTG,2022-02-02,4.510000228881836,4.460000038146973,249300.0
ACTG,2022-02-03,4.389999866485596,4.199999809265137,397200.0
ACVA,2022-02-02,13.350000381469727,12.170000076293945,1002800.0
ACVA,2022-02-04,12.0,11.710000038146973,7437.0
ACWI,2022-02-02,102.37999725341797,102.4000015258789,2463300.0
ACWI,2022-02-03,101.11000061035156,100.44000244140625,21241700.0
ACWX,2022-02-02,54.97999954223633,54.88999938964844,2694300.0
ACWX,2022-02-03,54.29999923706055,54.09000015258789,3338800.0
ACXP,2022-02-02,4.090000152587891,4.079999923706055,28900.0
ACXP,2022-02-03,3.9670000076293945,3.990000009536743,8400.0
ADAG,2022-02-02,7.400000095367432,7.360000133514404,2200.0
ADAG,2022-02-03,7.309999942779541,7.239999771118164,3500.0
ADAL,2022-02-02,9.90999984741211,9.90999984741211,0.0
ADAL,2022-02-03,9.90999984741211,9.90999984741211,0.0
ADALU,2022-02-02,10.09000015258789,10.09000015258789,0.0
ADALW,2022-02-02,0.4749999940395355,0.4749999940395355,5800.0
ADALW,2022-02-03,0.4749999940395355,0.4749999940395355,0.0
ADAP,2022-02-02,2.9800000190734863,2.799999952316284,481100.0
ADAP,2022-02-03,2.7100000381469727,2.7100000381469727,412200.0
ADBE,2022-02-02,536.25,533.0900268554688,2490400.0
ADBE,2022-02-04,522.8699951171875,507.1499938964844,113747.0
ADER,2022-02-02,9.890000343322754,9.850000381469727,218900.0
ADERU,2022-02-02,10.039999961853027,10.029999732971191,10000.0
ADERU,2022-02-03,10.029999732971191,10.029999732971191,0.0
ADERW,2022-02-03,0.800000011920929,0.41990000009536743,300.0
ADES,2022-02-02,6.420000076293945,6.610000133514404,123500.0
ADES,2022-02-04,6.400000095367432,6.340000152587891,727.0
ADGI,2022-02-02,7.800000190734863,7.900000095367432,2933200.0
ADGI,2022-02-03,7.519999980926514,7.849999904632568,1645900.0
ADI,2022-02-02,165.42999267578125,168.91000366210938,2824500.0
ADI,2022-02-03,165.63999938964844,162.02000427246094,4452100.0
ADIL,2022-02-02,2.25,2.200000047683716,50700.0
ADIL,2022-02-03,2.180000066757202,2.119999885559082,62400.0
ADILW,2022-02-02,0.660099983215332,0.6797000169754028,1490.0
ADMA,2022-02-02,1.6200000047683716,1.5700000524520874,2606600.0
ADMA,2022-02-03,1.5499999523162842,1.5399999618530273,3433100.0
ADMP,2022-02-02,0.6200000047683716,0.6200000047683716,628000.0
ADMP,2022-02-03,0.6100000143051147,0.6000000238418579,600400.0
ADN,2022-02-02,4.429999828338623,4.150000095367432,223300.0
ADN,2022-02-03,4.059999942779541,3.940000057220459,296800.0
ADNWW,2022-02-03,1.7899999618530273,0.5649999976158142,24727.0
ADOC,2022-02-02,10.260000228881836,10.260000228881836,1779000.0
ADOC,2022-02-03,10.267000198364258,10.25,32000.0
ADOCW,2022-02-03,0.30000001192092896,0.1307000070810318,54986.0
ADP,2022-02-02,205.55999755859375,207.89999389648438,2149900.0
ADP,2022-02-03,204.3300018310547,205.1300048828125,1935900.0
ADPT,2022-02-02,17.770000457763672,16.770000457763672,948500.0
ADPT,2022-02-03,16.190000534057617,15.90999984741211,1133700.0
ADRE,2022-02-02,47.599998474121094,46.97999954223633,15000.0
ADRE,2022-02-03,46.529998779296875,46.11000061035156,7400.0
ADSE,2022-02-02,8.770000457763672,8.569999694824219,12800.0
ADSE,2022-02-03,8.630000114440918,8.220000267028809,107300.0
ADSEW,2022-02-03,1.1100000143051147,0.8500000238418579,20656.0
ADSK,2022-02-02,250.92999267578125,248.0,1431800.0
ADSK,2022-02-03,242.4499969482422,237.75999450683594,1570000.0
ADTH,2022-02-02,5.929999828338623,5.690000057220459,80200.0
ADTH,2022-02-03,5.53000020980835,5.670000076293945,83900.0
ADTHW,2022-02-03,0.8100000023841858,0.6660000085830688,24353.0
ADTN,2022-02-02,19.290000915527344,18.93000030517578,707800.0
ADTN,2022-02-03,19.5,20.079999923706055,1337800.0
ADTX,2022-02-02,0.47200000286102295,0.4259999990463257,687500.0
ADTX,2022-02-04,0.44999998807907104,0.44999998807907104,34560.0
ADUS,2022-02-02,80.61000061035156,77.79000091552734,81700.0
ADUS,2022-02-03,77.08999633789062,75.83000183105469,93100.0
ADV,2022-02-02,7.360000133514404,7.309999942779541,276400.0
ADV,2022-02-03,7.159999847412109,7.360000133514404,357700.0
ADVM,2022-02-02,1.649999976158142,1.559999942779541,553100.0
ADVM,2022-02-03,1.5499999523162842,1.5,652600.0
ADVWW,2022-02-02,1.899999976158142,2.2799999713897705,14696.0
ADXN,2022-02-02,5.736999988555908,5.39300012588501,4900.0
ADXN,2022-02-04,5.809999942779541,5.71999979019165,1.0
AEAC,2022-02-02,9.739999771118164,9.729999542236328,18500.0
AEACU,2022-02-02,9.954999923706055,9.954999923706055,0.0
AEACU,2022-02-03,9.954999923706055,9.954999923706055,300.0
AEACW,2022-02-02,0.6622999906539917,0.47999998927116394,62203.0
AEAE,2022-02-02,9.84000015258789,9.859999656677246,19800.0
AEAEU,2022-02-02,10.140000343322754,10.109999656677246,12433.0
AEAEU,2022-02-03,10.109999656677246,10.109999656677246,0.0
AEAEW,2022-02-02,0.6200000047683716,0.4896000027656555,1136.0
AEHA,2022-02-02,10.010000228881836,10.020000457763672,2200.0
AEHA,2022-02-03,10.020000457763672,10.020000457763672,0.0
AEHAU,2022-02-02,10.170000076293945,10.170000076293945,0.0
AEHL,2022-02-02,1.3300000429153442,1.2300000190734863,36800.0
AEHL,2022-02-03,1.190000057220459,1.3600000143051147,343600.0
AEHR,2022-02-02,13.5,12.579999923706055,900500.0
AEHR,2022-02-03,12.140000343322754,11.770000457763672,572300.0
AEI,2022-02-02,0.3930000066757202,0.37400001287460327,711700.0
AEI,2022-02-04,0.3499999940395355,0.35019999742507935,10650.0
AEIS,2022-02-02,86.4000015258789,86.5,296200.0
AEIS,2022-02-03,86.06999969482422,83.87000274658203,205300.0
AEMD,2022-02-02,1.5099999904632568,1.5,55500.0
AEMD,2022-02-03,1.4500000476837158,1.440000057220459,32100.0
AEP,2022-02-02,88.44000244140625,89.87999725341797,3517500.0
AEP,2022-02-04,89.2699966430664,89.70999908447266,59565.0
AEPPL,2022-02-02,50.349998474121094,50.439998626708984,544100.0
AEPPL,2022-02-04,50.439998626708984,50.36000061035156,34.0
AEPPZ,2022-02-02,52.18000030517578,52.5,8600.0
AEPPZ,2022-02-04,53.060001373291016,52.52000045776367,5.0
AERC,2022-02-02,4.940000057220459,4.570000171661377,190100.0
